,0,1,2,3,4,5
540055,0,2199618507,Tue Jun 16 17:45:42 PDT 2009,NO_QUERY,TinaTwinkleToes,@BluWhskE Omg I've heard the music too and it's soooo beautiful! Makes me wanna watch it even more! 
695538,0,2253279445,Sat Jun 20 07:54:05 PDT 2009,NO_QUERY,Biggiebeauty,Yesterdays prom was awesome dd even lost her blackberry  but i had fun even if my crush wasn't there still awesome
1006611,4,1880626466,Fri May 22 01:55:07 PDT 2009,NO_QUERY,Disaster08,"@Johnny_Jitsu lmao!!!!!! oh man, you are hilarious "
1274876,4,2001020742,Mon Jun 01 23:36:38 PDT 2009,NO_QUERY,Suppandi,Who says &quot;nothing&quot; is impossible? I've been doing nothing for years 
1505372,4,2072353257,Sun Jun 07 20:51:50 PDT 2009,NO_QUERY,bethincali,@ColorblindFish tell Jon I'm loving the Tylenol pm too. Really works when u need it 
1500853,4,2071264610,Sun Jun 07 19:06:36 PDT 2009,NO_QUERY,jehka,"is finishing up her yummy dinner and watching HGTV's $250,000 Challenge. "
423109,0,2062801928,Sun Jun 07 00:20:50 PDT 2009,NO_QUERY,dramatik01,@ricksgo omg!! stop killing me! HAHAHA. It says I was wounded lang.. SOMEONE SUCCESSFULLY ASSASSINATED ME 
1394918,4,2053664793,Sat Jun 06 05:19:03 PDT 2009,NO_QUERY,gemmmmy_x,"&quot;waking up in vegas&quot; is stuck in my head, so gonna watch What Happens In Vegas!  &lt;3"
145306,0,1882180433,Fri May 22 06:23:21 PDT 2009,NO_QUERY,katiedexter,@1043Dennis something that i don't get to experience frequently 
452125,0,2069939579,Sun Jun 07 16:48:32 PDT 2009,NO_QUERY,justinerm,I hate my phone. It's not working again. Ugh! 
404803,0,2058510192,Sat Jun 06 15:05:04 PDT 2009,NO_QUERY,Maasio,Off to work 
1267771,4,1999913471,Mon Jun 01 21:03:11 PDT 2009,NO_QUERY,stevensilhouete,Comming up with something real special for Hello Hollywood! 
1484616,4,2067704031,Sun Jun 07 12:48:46 PDT 2009,NO_QUERY,Christyxcore,"@mikef1182 yeah, multitasking on the pr̩ is pretty awesome. I love it "
190092,0,1969279028,Fri May 29 23:32:39 PDT 2009,NO_QUERY,Emony,"You're all in the extra photo ticket queue already?! We're still in bed! Well crap, no Misha photo for me then  #asylm"
1158182,4,1979245500,Sun May 31 02:13:38 PDT 2009,NO_QUERY,USOuljah,@djsirvere was gonna hate on the chiefs....... but I'm pretty sure they hate their lives enough right now 
216010,0,1975611547,Sat May 30 15:31:31 PDT 2009,NO_QUERY,classic_dove,"Mixed Feelings, I guess I really don't know what to do "
252195,0,1983667947,Sun May 31 13:35:59 PDT 2009,NO_QUERY,kenzieGORE,trying to find a new layout for my myspace but i cant find any good ones  
1214622,4,1989463739,Mon Jun 01 01:38:15 PDT 2009,NO_QUERY,joanl,Something wrong w/ my productivity today. Brekky in garden took so long it's now nearly time for coffee break in garden 
1289488,4,2002619532,Tue Jun 02 04:43:39 PDT 2009,NO_QUERY,jafo81,jafo81http://website.ws/jafo81   love things that work 
1568165,4,2188151182,Mon Jun 15 21:23:20 PDT 2009,NO_QUERY,hibo928,Goal! Number three. Rossi is officially the shit! 3-1 italy's win 
1547704,4,2182836905,Mon Jun 15 13:42:02 PDT 2009,NO_QUERY,MissRobyn007,"Tues 6:40am here,,, so time to hit the sack. Trust you all have a fantastic and inspiring Monday "
375125,0,2051391005,Fri Jun 05 21:53:44 PDT 2009,NO_QUERY,ximiworld,I feel so badly that I can't stop to cry --- Melissa 
947208,4,1822975223,Sat May 16 20:49:24 PDT 2009,NO_QUERY,jewles526,"Since Paige is going to bed earlier, Brian and I are having our first movie night.  It's the little things. "
909006,4,1751068880,Sat May 09 18:35:31 PDT 2009,NO_QUERY,terrishrmn,Sidebar: the moon is SO beautiful 
1332823,4,2016283300,Wed Jun 03 06:30:22 PDT 2009,NO_QUERY,capecodjewel,@CapeCard You're welcome 
1558795,4,2185918789,Mon Jun 15 18:05:40 PDT 2009,NO_QUERY,Sara_Bearuh,RKO IS WWE CHAMP.  are you surprised? #wwe #raw
20025,0,1556981399,Sun Apr 19 01:21:12 PDT 2009,NO_QUERY,schmoodub,"a sunday morning trip to the local rubbish tip beckons, but there's already a big queue - bah  http://bit.ly/Evmfh"
285312,0,1993577261,Mon Jun 01 10:36:02 PDT 2009,NO_QUERY,Teh_Slipkn0t,@ADrunkReaper just tried that one its awful quality 
1313809,4,2013829657,Tue Jun 02 23:41:35 PDT 2009,NO_QUERY,thelostdot,@cookiemonster82 no i didnt  heard it was fun
140508,0,1881052353,Fri May 22 03:26:13 PDT 2009,NO_QUERY,xlerchayx,My King size bed seems so big with only me in it 
49058,0,1678042032,Sat May 02 05:14:36 PDT 2009,NO_QUERY,mpnevess,and i hate working on weekends when its suny outside 
263042,0,1986399429,Sun May 31 18:47:03 PDT 2009,NO_QUERY,lipodoc,"@serious_skeptic she swears that it tastes great, can't even taste the vodka. I passed on a trial taste "
95818,0,1792321065,Wed May 13 22:47:57 PDT 2009,NO_QUERY,fuzzmasterflex,@DanWarp it will be a truly sad day when the lemon goes bad 
1254952,4,1997196030,Mon Jun 01 16:25:26 PDT 2009,NO_QUERY,pawsthejaws,@TravisGarland Really?...I Never Knew That...HaHa 
1526512,4,2177037023,Mon Jun 15 05:18:56 PDT 2009,NO_QUERY,eilidhlittle,"my new contracts a bastard wont let me txt twitter,so bored listening to coldplay about to get some lunch "
1418885,4,2057869954,Sat Jun 06 13:49:12 PDT 2009,NO_QUERY,ilove_shoes,Happy Birthday again to @BobbySoFamous and @ItsMrQ i &lt;3 you both lots  have a great day guys! 
275198,0,1990755436,Mon Jun 01 05:40:05 PDT 2009,NO_QUERY,endac1,It might be hot but it's not L.A. and it's not E3   - too much online coverage to give links
842194,4,1563620904,Sun Apr 19 23:33:07 PDT 2009,NO_QUERY,realonline,"Forms now all working, will get screen and videos done shortly "
1073870,4,1966875125,Fri May 29 18:33:34 PDT 2009,NO_QUERY,kgard,@bandmandq  I just got #tweetdeck so far I really like  it thanks. I'm not into paying for something I can get free either. 
215941,0,1975593741,Sat May 30 15:29:19 PDT 2009,NO_QUERY,RogueWriter,@lunaraven13 is that link good -- I had some problems accessing your blog   
1558680,4,2185894102,Mon Jun 15 18:03:34 PDT 2009,NO_QUERY,TweetVA,"@richmondpets You're now listed in the http://tweetva.com Richmond directory. Thanks, and please help spread the word. Have a great week "
1019004,4,1882111886,Fri May 22 06:15:17 PDT 2009,NO_QUERY,tpr2,@PamelaM thank you for appreciating the appreciation page 
480705,0,2179365426,Mon Jun 15 09:00:26 PDT 2009,NO_QUERY,freakinmiki,fuckkk this sucks. 
557855,0,2204615601,Wed Jun 17 02:41:02 PDT 2009,NO_QUERY,elenjickal,"When the team most needs them, the members go for exciting trips to places like CA. Captains perils "
143124,0,1881649142,Fri May 22 05:13:14 PDT 2009,NO_QUERY,JamesyEsq,@camiknickers 'can you feel me pumping in you?'     
1312046,4,2013576440,Tue Jun 02 23:01:13 PDT 2009,NO_QUERY,missjjay,@misz_sue Girl these are The Classics 
1367121,4,2050341767,Fri Jun 05 18:29:56 PDT 2009,NO_QUERY,monchFRSH,finally won a tournament! about damn time 
1215640,4,1989560883,Mon Jun 01 01:59:52 PDT 2009,NO_QUERY,Nate_LovesMissG,"@ddlovato what about ur album being called lovato,potato,tomato lol im not being mean i like you  take care all the best"
607659,0,2223039862,Thu Jun 18 07:46:19 PDT 2009,NO_QUERY,graggfamily,"When it rains, it pours!  Nolan broke Zoe's glasses last night!!!    Wonder how much this will cost us?!  $$$$"
358266,0,2045187739,Fri Jun 05 10:21:51 PDT 2009,NO_QUERY,MsiCandiSexyIAM,@khaliefkhadafi I cant my party is tonite 
675168,0,2248009870,Fri Jun 19 19:57:55 PDT 2009,NO_QUERY,datsabadbitch28,is crying on the inside...i'm lonely even though i'm not alone...only that special someone can fill that void...and he's not here 
1123799,4,1974561514,Sat May 30 13:23:06 PDT 2009,NO_QUERY,kareygottschang,Going to feed ducks @ the park w Marisa 
737216,0,2265188889,Sun Jun 21 06:00:21 PDT 2009,NO_QUERY,TMSIDRSchnapper,Rain On My Parade. Want to be on Warwick Avenue now. 
209924,0,1974096970,Sat May 30 12:26:05 PDT 2009,NO_QUERY,karliec,@lexyloves i tried to find you last night but i couldnt 
1425139,4,2058997511,Sat Jun 06 16:02:37 PDT 2009,NO_QUERY,Karen230683,@VioletsCRUK ooooh he may know my Dean that would be funny 
1371391,4,2051175676,Fri Jun 05 20:58:02 PDT 2009,NO_QUERY,jerusha,"Hi! If you are on Facebook and want to be friends there to, send me a friend request!   http://bit.ly/ReFpN"
17932,0,1556443336,Sat Apr 18 22:51:33 PDT 2009,NO_QUERY,FrikkenBrenna,"No matter how many times I wash my frikken hands, they've been frikken butter ALL day today!  hahahahaha /SHOWB!Z"
393478,0,2055407200,Sat Jun 06 09:15:35 PDT 2009,NO_QUERY,SammiAhoy,electronic stuff just like to watch you suffer 
84858,0,1753705176,Sun May 10 03:00:30 PDT 2009,NO_QUERY,chiarainthepond,is really tired but working anyway 
124479,0,1834120897,Mon May 18 01:42:31 PDT 2009,NO_QUERY,thekayls,@princessdeleon I don't even know. Shes just being weird. Not the best start to the summer. Shes not the talking type either. 
995269,4,1835688365,Mon May 18 06:32:35 PDT 2009,NO_QUERY,mr_shiny,@Juliography I have one here -- you can drive down and get it if you'd like.  Or do you want me to send it? It's heavy as hell...
1466636,4,2064504846,Sun Jun 07 06:27:04 PDT 2009,NO_QUERY,llamachloe,oops gotta go home now. see ya soon! 
1278209,4,2001405094,Tue Jun 02 00:46:36 PDT 2009,NO_QUERY,engagejoe,@GoodGuide Have you guys rocked an Open API yet?  Seems like this is the year of opening up APIs 'that matter' ...
1101426,4,1970756762,Sat May 30 05:06:03 PDT 2009,NO_QUERY,BillyCashin,@Shontelle_Layne Cant wait for tonight 
1575535,4,2189408999,Mon Jun 15 23:57:54 PDT 2009,NO_QUERY,aoibhind,goodmorning 
1468961,4,2064824554,Sun Jun 07 07:15:34 PDT 2009,NO_QUERY,MiriamCheah,@katylisajess lol haha i will soon &lt;333 so DO i look like a ghost? 
252461,0,1983751073,Sun May 31 13:45:50 PDT 2009,NO_QUERY,dinafragola,"Well, it's almost 11 pm and still no Marvin. That's it then, if he is not dead yet I don't think he could survive a night outside "
951691,4,1824289906,Sun May 17 00:45:51 PDT 2009,NO_QUERY,yaledude1,@jessstroup hey 
383864,0,2053278574,Sat Jun 06 03:58:19 PDT 2009,NO_QUERY,tcamaleon,Let's go to work 
690626,0,2252058457,Sat Jun 20 05:20:32 PDT 2009,NO_QUERY,martiendejong,@MrSoulja I have to signup 
547397,0,2202064204,Tue Jun 16 21:11:08 PDT 2009,NO_QUERY,nathanmackey,@DLiteDBM not yet 
62285,0,1687039015,Sun May 03 07:34:57 PDT 2009,NO_QUERY,faithsfool,@d0ink heh. yeah i did.. making up for loads of lost time now.. this intro is neverending.. 
1336327,4,2017219606,Wed Jun 03 08:02:46 PDT 2009,NO_QUERY,AlexBurdz,Drum roll please....This is tweet 1100.......that is all 
704197,0,2255963666,Sat Jun 20 12:03:21 PDT 2009,NO_QUERY,notonmyshift,"@pimme Nu har jag gjort reset, fast datorn hittar liksom inte routern nu...   What's up with that?"
427151,0,2063681589,Sun Jun 07 03:39:21 PDT 2009,NO_QUERY,lbwvu,@thesportsexpert thanks. it was a tough Saturday. I still have a little hope for the Pens. but it does not look good. 
427482,0,2063741164,Sun Jun 07 03:53:38 PDT 2009,NO_QUERY,BeccaLittler,"I think there is someone in my roof,, Bang Bang Thats all i can hear,, its scariin me  Many its Ompa Lumpa s lukiin for dinosaur bones :0"
733596,0,2264353545,Sun Jun 21 03:36:00 PDT 2009,NO_QUERY,thelovelysarah,@Asmekla Feeling your pain baby - mine won't let me either  We should get together and play shop ;) x
1169057,4,1980220719,Sun May 31 06:05:15 PDT 2009,NO_QUERY,olixx,"@jpeckham Ah, of course!  Though I think with software being the bedrock for much of business today we need to focus on software quality."
478363,0,2178513804,Mon Jun 15 07:48:46 PDT 2009,NO_QUERY,siversus,saying goodbye to the boyfriend for 3 weeks 
240378,0,1980860798,Sun May 31 07:51:27 PDT 2009,NO_QUERY,JBDemiFan,A boring old Sunday.... 
606121,0,2222486424,Thu Jun 18 07:02:56 PDT 2009,NO_QUERY,holytshirt,@shiftin unfortunately work has got it the way 
1410254,4,2056244099,Sat Jun 06 10:47:24 PDT 2009,NO_QUERY,LionaTurvey,"@Taxidermied I dunno, a bottle of wine at any time sounds good to me haha "
921807,4,1754265369,Sun May 10 05:38:45 PDT 2009,NO_QUERY,xo_nessa,@HayleySmith16 lmao thats funny 
506903,0,2188771273,Mon Jun 15 22:31:51 PDT 2009,NO_QUERY,Melliissaa,cant wait for the new jonas brothers cd! too ba it doesn't come out today  i am sick too so i need something to do while i am sick
651994,0,2238073958,Fri Jun 19 06:47:04 PDT 2009,NO_QUERY,Lazza1307,"omg, i love raise your voice =D but it is very sad "
379963,0,2052462671,Sat Jun 06 00:48:50 PDT 2009,NO_QUERY,FreshDigits,@countroshculla miss that too much 
1472785,4,2065443810,Sun Jun 07 08:36:27 PDT 2009,NO_QUERY,gafunnyfarm,"Haha! Moms upstairs with the sick ones, so we are playing on her puter...lol..hey...hit the number lock button...she hates that  "
958638,4,1825796674,Sun May 17 06:52:02 PDT 2009,NO_QUERY,ranitaolivia,just got home from Senci! 
1240098,4,1993705800,Mon Jun 01 10:48:13 PDT 2009,NO_QUERY,djschoolboy,@DaniCharming. U already kno!! Thanks for da luv booboo  let's. Get me booked in hawaii http://myloc.me/2i04
235298,0,1979757517,Sun May 31 04:22:59 PDT 2009,NO_QUERY,juliarygaard,@gregzimmerman My new kitty is looking pretty sick. Gonna call humane society and see what they want to do. It makes me sad. 
264996,0,1988713432,Sun May 31 23:09:35 PDT 2009,NO_QUERY,xSoupyTwist,My friend said Oscar the penguin looks moldy 
912382,4,1752287068,Sat May 09 21:31:07 PDT 2009,NO_QUERY,lovelckdwn,cant find my shoes. :/ hope its as bad as itll get 2nite.  im happy.
129280,0,1835071562,Mon May 18 05:03:32 PDT 2009,NO_QUERY,Lady_C_82,"what a morning!! had to take scenic route for oaps just to get to work, and almost lost my shoe in the process "
891133,4,1689007606,Sun May 03 12:24:47 PDT 2009,NO_QUERY,missbeckala,@MajesticFlame yeah but not a good one...I think she is going to let me take her home...I'm at Petco stocking up on supplies 
1206357,4,1986785899,Sun May 31 19:19:06 PDT 2009,NO_QUERY,steph_paige,Diversity one britains got talent 
44411,0,1676858378,Fri May 01 23:28:20 PDT 2009,NO_QUERY,andrewzur,Wants romance like in #sleeplessinseattle 
856854,4,1573823874,Tue Apr 21 03:01:36 PDT 2009,NO_QUERY,Annie06,"@queen_yinci ok, cheers  hope you &amp; your family are well "
578529,0,2213098134,Wed Jun 17 14:56:00 PDT 2009,NO_QUERY,81trucolors,$$$$! Bad news is now no players can use phones. No more tweets from @kwickfish. 
1077364,4,1967658035,Fri May 29 19:59:05 PDT 2009,NO_QUERY,Alaerys,"@Jason_McIntyre Yeah, but from what I hear, moms are allowed to do that "
848316,4,1564781695,Mon Apr 20 04:54:21 PDT 2009,NO_QUERY,GregJBurgess,@micdaz8 Pt wouldn't suck so bad if you weren't such a fatty. 
836235,4,1558422814,Sun Apr 19 08:19:41 PDT 2009,NO_QUERY,patlayog,"@dinahlyn hahaha when you click the link it automatically makes an account for you, and makes you my pupil at the same time "
1142249,4,1977282463,Sat May 30 20:34:55 PDT 2009,NO_QUERY,felifellzz,Chilin with the girls for sandrass b day 
3607,0,1468633597,Tue Apr 07 02:51:21 PDT 2009,NO_QUERY,tychoquad,Dats some fast internets. We'll probably be stuck with that 10% though  http://digg.com/d1o8Kd
564519,0,2206229186,Wed Jun 17 06:12:53 PDT 2009,NO_QUERY,JosephWhitt,Headed to a funeral 
1568659,4,2188249011,Mon Jun 15 21:33:25 PDT 2009,NO_QUERY,Daphne1985,"loving loving my work......so very rewarding!  Have you ever gotten up, thanking the universe for the work you do??  I DO    everymorn"
1320067,4,2014546871,Wed Jun 03 01:53:54 PDT 2009,NO_QUERY,KATIE0606,"@GazeboInfo thank you my lord.  i've been too exhausted to go to bed yet. lol i'm listening 2 your new cd, &quot;The Syndrone&quot;....great songs!"
35276,0,1565135150,Mon Apr 20 05:59:46 PDT 2009,NO_QUERY,nneeaa,exam exam !! 
1526778,4,2177082692,Mon Jun 15 05:24:47 PDT 2009,NO_QUERY,tia_luvsday26,@theCHEEKsterr Hey hun mha name is Tia..I'm hype 2to cuz 2days mha last day HFY!!!!!!!! Brooklyn stand up 
1017775,4,1881901774,Fri May 22 05:49:07 PDT 2009,NO_QUERY,robertk328,@PattyHankins will check it out when you're ready to announce  (well I *might* sneak a peek!! ;-)
709779,0,2257716349,Sat Jun 20 14:46:46 PDT 2009,NO_QUERY,Dublins98Dave,"So, back from IKEA. Pretty successful trip. Food in Dekko is SO delicious. Wanted to get a leather sofa but it's an order-only number so "
1361219,4,2049025847,Fri Jun 05 16:10:09 PDT 2009,NO_QUERY,ShereeMaynard,SHOPPING tomorrow  oxo
312955,0,2001640727,Tue Jun 02 01:33:54 PDT 2009,NO_QUERY,ooh777,Very dull...pieter...there is a big silence on the floor 
1544051,4,2181599506,Mon Jun 15 12:02:49 PDT 2009,NO_QUERY,fullsailor,"@saraisbubbly Paul and Dean, lol. Say it fast and you're eating at the Ale House with a celebrity chef. "
1043173,4,1957289159,Fri May 29 00:03:35 PDT 2009,NO_QUERY,Vered_H,Good morning people 
241769,0,1981162637,Sun May 31 08:33:34 PDT 2009,NO_QUERY,Kiwirocker,"@2HotnNotBotherd hey omg ur online  i have news and i missed yu on msn,i have the pix,but i g2g now  x ly x"
1219483,4,1989952339,Mon Jun 01 03:23:04 PDT 2009,NO_QUERY,Morganxx,"@jencorbett sorry, just practising being an ass for my career in advertising "
1393193,4,2053489187,Sat Jun 06 04:44:15 PDT 2009,NO_QUERY,simonwentink,"woa long time no twitter. it was because i got the flue or how the hell you say that in english, nothing special happenend. move along "
963075,4,1827411327,Sun May 17 10:39:16 PDT 2009,NO_QUERY,Wiens111,"@brianrobin I might steal your thoughts too, so please post them!  Enjoy! Who ya going with?"
255072,0,1984406191,Sun May 31 15:02:46 PDT 2009,NO_QUERY,dysarrae,"ok, well, apparently it did change and i just can't see it. "
845460,4,1564233510,Mon Apr 20 02:27:50 PDT 2009,NO_QUERY,Bonzz,#^%^%#&amp;%!@!! sharepoint 
152361,0,1932721170,Tue May 26 22:04:13 PDT 2009,NO_QUERY,Dr_Ngo,"Just saw Enter the Dragon again, the GOAT fighting film...RIP to Bruce Lee "
1448803,4,2062774979,Sun Jun 07 00:15:27 PDT 2009,NO_QUERY,shiniescatcheye,@MJJNews yes go back to curly hair mj! 
1101753,4,1970786264,Sat May 30 05:12:21 PDT 2009,NO_QUERY,Melody_Dawn,Another person's opinion doesn't mean squat against your own personal experiences - Learn to trust yourself people! I live by it.  Cheers
628459,0,2231316528,Thu Jun 18 18:21:44 PDT 2009,NO_QUERY,happyBeSacky,ummm...twitter on my phone doesnt work well...what happened? 
1569413,4,2188397393,Mon Jun 15 21:49:26 PDT 2009,NO_QUERY,JaminaMargarita,"@RickyDiaz Daniel Bedingfield's Gotta Get Thru This, the acoustic version "
267865,0,1989280985,Mon Jun 01 00:58:54 PDT 2009,NO_QUERY,XoDaniellieee,@Reyna_Ashley I wanna watch movies and cuddle with youuu  &lt;3
730572,0,2263606139,Sun Jun 21 01:16:54 PDT 2009,NO_QUERY,danyellgagliano,I hope my cat comes home 
680071,0,2249397137,Fri Jun 19 22:15:10 PDT 2009,NO_QUERY,AllisonMcNeill,Titans lost   Watching the New York Liberty vs. San Antonio Spurs.
608023,0,2223178276,Thu Jun 18 07:57:08 PDT 2009,NO_QUERY,sleepysleepyed,"@myk31    it happens unfortunately. just move on, it will be alright."
